OBJECTID,NAME,MUNI_TYPE,MUNITYCODE,COUNTY,GNIS_ID,FIPS_CODE,SWIS,POP1990,POP2000,POP2010,POP2020,DOS_LL,DOSLL_DATE,MAP_SYMBOL,CALC_SQ_MI,DATEMOD
775,Rotterdam,town,2,Schenectady,979437,3609363935,422800,28395,28316,29094,30523,,,T,36.5373294,2018/11/08 00:00:00+00
776,Roxbury,town,2,Delaware,979438,3602564001,124800,2388,2509,2502,2247,,,T,87.73173405,2018/10/26 00:00:00+00
777,Royalton,town,2,Niagara,979439,3606364034,293600,7453,7710,7660,7517,,,T,71.04963445,2018/02/01 00:00:00+00
778,Rush,town,2,Monroe,979440,3605564144,265000,3217,3603,3478,3490,,,T,30.69607758,2017/06/13 00:00:00+00
779,Rushford,town,2,Allegany,979441,3600364166,026400,1176,1259,1150,1079,,,T,36.12591475,2017/08/01 00:00:00+00
780,Russell,town,2,St Lawrence,979442,3608964221,407800,1716,1801,1856,1872,,,T,97.24757894,2018/11/19 00:00:00+00
781,Russia,town,2,Herkimer,979443,3604364254,214400,2294,2487,2587,2269,,,T,59.65651575,2017/06/28 00:00:00+00
782,Rutland,town,2,Jefferson,979444,3604564265,225400,3023,2959,3060,3038,,,T,45.36240224,2018/11/06 00:00:00+00
783,Rye,city,1,Westchester,979445,3611964309,551400,14936,14955,15720,16592,,,1,8.97244348,
784,Rye,town,2,Westchester,979446,3611964320,554800,39524,43880,45928,49613,,,T,7.41638466,
785,Salamanca,city,1,Cattaraugus,979450,3600964749,041600,6566,6097,5815,5929,,,1,6.53678742,2005/01/05 00:00:00+00
786,Salamanca,town,2,Cattaraugus,979451,3600964760,048000,477,544,481,470,,,T,22.89133289,
787,Salem,town,2,Washington,979452,3611564782,534800,2608,2702,2715,2612,,,T,52.42814927,2018/09/06 00:00:00+00
788,Salina,town,2,Onondaga,979453,3606764815,314800,35145,33290,33710,33223,,,T,15.50993797,2018/03/23 00:00:00+00
789,Salisbury,town,2,Herkimer,979454,3604364837,214600,1934,1953,1958,1830,,,T,108.87513405,2017/06/28 00:00:00+00
790,Sand Lake,town,2,Rensselaer,979455,3608365013,384000,7642,7987,8530,8348,,,T,36.06060497,2017/11/10 00:00:00+00
791,Sandy Creek,town,2,Oswego,979456,3607565079,355200,3454,3863,3939,3813,,,T,46.38103751,2018/03/12 00:00:00+00
792,Sanford,town,2,Broome,979457,3600765112,034200,2576,2477,2407,2239,,,T,91.15508652,2019/04/26 00:00:00+00
793,Sangerfield,town,2,Oneida,979458,3606565134,305400,2460,2610,2561,2327,,,T,31.0031467,2018/03/09 00:00:00+00
794,Santa Clara,town,2,Franklin,979459,3603365178,165200,311,395,345,332,,,T,191.66809704,2018/07/24 00:00:00+00
795,Saranac,town,2,Clinton,979460,3601965211,094400,3710,4165,4007,3852,,,T,116.16519745,2018/12/07 00:00:00+00
796,Saratoga,town,2,Saratoga,979461,3609165244,415000,5069,5141,5674,5808,,,T,42.86382437,
797,Saratoga Springs,city,1,Saratoga,979462,3609165255,411500,25001,26186,26586,28491,,,1,28.90659797,2004/10/15 00:00:00+00
798,Sardinia,town,2,Erie,979463,3602965277,146200,2667,2692,2775,2716,,,T,50.50549266,
799,Saugerties,town,2,Ulster,979464,3611165299,514800,18467,19868,19482,19038,,,T,67.83918258,2018/10/09 00:00:00+00
800,Savannah,town,2,Wayne,979465,3611765343,544000,1768,1838,1730,1632,,,T,36.1847172,
801,Scarsdale,town,2,Westchester,979466,3611965442,555000,16987,17823,17166,18253,,,T,6.67522213,
802,Schaghticoke,town,2,Rensselaer,979467,3608365486,384200,7574,7456,7679,7445,,,T,51.90653058,2017/11/10 00:00:00+00
803,Schenectady,city,1,Schenectady,979468,3609365508,421500,65566,61821,66135,67047,,,1,10.93609116,2018/11/08 00:00:00+00
804,Schodack,town,2,Rensselaer,979469,3608365541,384400,11839,12536,12794,12965,,,T,63.64142932,2017/11/10 00:00:00+00
805,Schoharie,town,2,Schoharie,979470,3609565596,434200,3369,3299,3205,3107,,,T,29.93783623,2017/11/27 00:00:00+00
806,Schroeppel,town,2,Oswego,979471,3607565618,355400,8931,8566,8501,7969,,,T,43.13961476,
807,Schroon,town,2,Essex,979472,3603165629,154600,1721,1759,1654,1880,,,T,141.90640221,2015/01/15 00:00:00+00
808,Schuyler,town,2,Herkimer,979473,3604365695,214800,3508,3385,3420,3296,,,T,39.98387418,2017/07/26 00:00:00+00
809,Schuyler Falls,town,2,Clinton,979474,3601965717,094600,4787,5128,5181,4843,,,T,37.2096614,2018/12/07 00:00:00+00
810,Scio,town,2,Allegany,979475,3600365772,026600,1965,1914,1833,1614,,,T,35.29889538,
811,Scipio,town,2,Cayuga,979476,3601165816,054800,1517,1537,1713,1531,,,T,39.17519836,2018/02/23 00:00:00+00
812,Scott,town,2,Cortland,979477,3602365915,113800,1167,1193,1176,1077,,,T,22.28225203,2018/07/18 00:00:00+00
813,Scriba,town,2,Oswego,979478,3607565992,355600,6472,7331,6840,6617,,,T,40.77602282,
814,Sempronius,town,2,Cayuga,979479,3601166278,055000,802,893,895,840,,,T,29.69814455,2018/07/18 00:00:00+00
815,Seneca,town,2,Ontario,979480,3606966289,324400,2747,2731,2721,2644,,,T,50.24631301,2018/02/08 00:00:00+00
816,Seneca Falls,town,2,Seneca,979481,3609966333,453200,9384,9347,9040,9027,,,T,27.46304084,2018/11/13 00:00:00+00
817,Sennett,town,2,Cayuga,979482,3601166443,055200,2913,3244,3595,3304,,,T,28.80251994,2018/02/23 00:00:00+00
818,Seward,town,2,Schoharie,979483,3609566542,434400,1651,1637,1763,1583,,,T,36.43663758,2017/11/27 00:00:00+00
819,Shandaken,town,2,Ulster,979484,3611166597,515000,3013,3235,3085,2866,,,T,124.69781205,2018/10/09 00:00:00+00
820,Sharon,town,2,Schoharie,979485,3609566641,434600,1892,1843,1846,1697,,,T,39.19111537,2018/02/01 00:00:00+00
821,Shawangunk,town,2,Ulster,979486,3611166674,515200,10081,12022,14332,13563,,,T,56.71212649,2018/10/09 00:00:00+00
822,Shelby,town,2,Orleans,979487,3607366751,343600,5509,5420,5319,4907,,,T,46.54731221,2018/02/12 00:00:00+00
823,Sheldon,town,2,Wyoming,979488,3612166773,564600,2487,2561,2409,2367,,,T,47.44372442,2017/10/30 00:00:00+00
824,Shelter Island,town,2,Suffolk,979489,3610366839,473200,2263,2228,2392,3253,,,T,29.38131806,
825,Sherburne,town,2,Chenango,979490,3601766894,085600,3903,3979,4048,3973,,,T,43.56649358,2018/03/09 00:00:00+00
826,Sheridan,town,2,Chautauqua,979491,3601366916,066400,2582,2838,2673,2564,,,T,37.38822026,
827,Sherman,town,2,Chautauqua,979492,3601366960,066600,1505,1553,1653,1622,,,T,36.50553377,
828,Sherrill,city,1,Oneida,979493,3606566993,301400,2864,3147,3071,3077,,,2,2.29976589,2018/03/09 00:00:00+00
829,Sidney,town,2,Delaware,979495,3602567345,125000,6667,6109,5774,5536,,,T,50.81502604,2018/10/26 00:00:00+00
830,Skaneateles,town,2,Onondaga,979496,3606767521,315000,7526,7323,7209,7112,,,T,48.7726669,2018/03/23 00:00:00+00
831,Smithfield,town,2,Madison,979497,3605367785,254400,1053,1205,1288,1127,,,T,24.48078724,2018/03/09 00:00:00+00
832,Smithtown,town,2,Suffolk,979498,3610368000,473400,113406,115715,117801,116296,,,T,110.44279051,
833,Smithville,town,2,Chenango,979499,3601768055,085800,1167,1347,1330,1255,,,T,50.71717913,2018/07/18 00:00:00+00
834,Smyrna,town,2,Chenango,979500,3601768110,086000,1265,1418,1280,1237,,,T,42.0040396,2018/03/09 00:00:00+00
835,Sodus,town,2,Wayne,979501,3611768220,544200,8877,8949,8384,8028,,,T,69.23713959,2018/09/12 00:00:00+00
836,Solon,town,2,Cortland,979502,3602368264,114000,1008,1108,1079,1063,,,T,29.61459627,2018/07/18 00:00:00+00
837,Somers,town,2,Westchester,979503,3611968308,555200,16216,18346,20434,21541,,,T,32.11738486,
838,Somerset,town,2,Niagara,979504,3606368330,293800,2655,2865,2662,2597,,,T,37.15631324,
839,South Bristol,town,2,Ontario,979506,3606968660,324600,1663,1645,1590,1641,,,T,42.05661725,2018/02/08 00:00:00+00
840,South Valley,town,2,Cattaraugus,979510,3600969870,048200,281,302,264,250,,,T,42.87528814,2019/04/26 00:00:00+00
841,Southampton,town,2,Suffolk,979505,3610368473,473600,44976,54712,56790,69036,,,T,297.91936133,
842,Southeast,town,2,Putnam,979507,3607968924,373000,14927,17316,18404,18058,,,T,35.00680106,
843,Southold,town,2,Suffolk,979508,3610369463,473800,19836,20599,21968,23732,,,T,371.06879846,
844,Southport,town,2,Chemung,979509,3601569617,073600,11571,11185,10940,9691,,,T,46.47380409,2019/04/26 00:00:00+00
845,Spafford,town,2,Onondaga,979511,3606770057,315200,1675,1661,1686,1588,,,T,39.09963384,2018/07/18 00:00:00+00
846,Sparta,town,2,Livingston,979512,3605170101,244600,1578,1627,1624,1583,,,T,27.77605203,2018/01/25 00:00:00+00
847,Spencer,town,2,Tioga,979513,3610770178,493400,2881,2979,3153,2968,,,T,49.23756147,2017/04/07 00:00:00+00
848,Springfield,town,2,Otsego,979514,3607770310,366000,1267,1350,1358,1346,,,T,45.34038356,2018/02/13 00:00:00+00
849,Springport,town,2,Cayuga,979515,3601170376,055400,2198,2256,2367,2227,,,T,27.08677264,2018/02/23 00:00:00+00
850,Springwater,town,2,Livingston,979516,3605170475,244800,2407,2322,2439,2286,,,T,53.14766499,2018/01/25 00:00:00+00
851,St Armand,town,2,Essex,979447,3603164529,154400,1318,1321,1548,1446,,,T,57.43104547,
852,St Johnsville,town,2,Montgomery,979448,3605764650,273800,2773,2565,2631,2598,,,T,17.43544248,
853,Stafford,town,2,Genesee,979517,3603770607,184400,2593,2409,2459,2424,,,T,31.29191749,2017/12/20 00:00:00+00
854,Stamford,town,2,Delaware,979518,3602570629,125200,2047,1943,2267,2000,,,T,48.27117302,2018/10/26 00:00:00+00
855,Stanford,town,2,Dutchess,979519,3602770662,135200,3495,3544,3823,3682,,,T,50.0668672,2010/08/12 00:00:00+00
856,Stark,town,2,Herkimer,979520,3604370794,215000,759,767,757,714,,,T,31.58381326,2017/06/28 00:00:00+00
857,Starkey,town,2,Yates,979521,3612370816,573400,3173,3465,3573,3407,,,T,39.20442378,
858,Stephentown,town,2,Rensselaer,979523,3608371102,384600,2521,2873,2903,2791,,,T,58.20088514,2017/11/10 00:00:00+00
859,Sterling,town,2,Cayuga,979524,3601171146,055600,3285,3432,3040,3221,,,T,47.06036295,2018/02/23 00:00:00+00
860,Steuben,town,2,Oneida,979525,3606571212,305600,1006,1172,1100,1081,,,T,42.87291373,2017/06/28 00:00:00+00
861,Stillwater,town,2,Saratoga,979526,3609171333,415200,7233,7522,8287,9022,,,T,43.57346428,
862,Stockbridge,town,2,Madison,979527,3605371399,254600,1968,2080,2103,1972,,,T,31.5030649,2018/03/09 00:00:00+00
863,Stockholm,town,2,St Lawrence,979528,3608971410,408000,3533,3592,3665,3816,,,T,94.15278849,2018/11/14 00:00:00+00
864,Stockport,town,2,Columbia,979529,3602171443,105000,3085,2933,2815,2670,,,T,13.23852284,2018/01/22 00:00:00+00
865,Stockton,town,2,Chautauqua,979530,3601371476,066800,2515,2331,2248,2044,,,T,47.73856671,
866,Stony Creek,town,2,Warren,979531,3611371641,523600,670,743,767,758,,,T,83.72785675,2018/12/03 00:00:00+00
867,Stony Point,town,2,Rockland,979532,3608771674,392800,12814,14244,15059,14813,,,T,31.54322769,2018/12/06 00:00:00+00
868,Stratford,town,2,Fulton,979533,3603571784,173800,586,640,610,538,,,T,76.78021826,2018/11/01 00:00:00+00
869,Stuyvesant,town,2,Columbia,979534,3602171850,105200,2178,2188,2027,1931,,,T,26.62984422,2018/01/22 00:00:00+00
870,Sullivan,town,2,Madison,979535,3605371993,254800,14622,14991,15339,14794,,,T,73.22695935,2018/03/09 00:00:00+00
871,Summerhill,town,2,Cayuga,979536,3601172037,055800,1017,1098,1217,1108,,,T,26.05709921,2018/07/18 00:00:00+00
872,Summit,town,2,Schoharie,979537,3609572070,434800,973,1123,1148,1072,,,T,37.48847914,2017/11/27 00:00:00+00
873,Sweden,town,2,Monroe,979538,3605572455,265200,14181,13716,14175,13244,,,T,33.9205935,2017/12/22 00:00:00+00
874,Syracuse,city,1,Onondaga,979539,3606773000,311500,163860,147306,145170,148620,,,1,25.63114288,2018/03/23 00:00:00+00
875,Taghkanic,town,2,Columbia,979540,3602173077,105400,1111,1118,1310,1231,,,T,39.50096969,2018/01/22 00:00:00+00
876,Taylor,town,2,Cortland,979541,3602373220,114200,542,500,523,452,,,T,30.10048143,2018/07/18 00:00:00+00
877,Theresa,town,2,Jefferson,979542,3604573528,225600,2281,2414,2905,2648,,,T,70.16630642,2018/11/06 00:00:00+00
